invoiceID,customerID,saleDate
10145,18,02/22/2006
10146,2,11/18/2005
10147,5,05/13/2011
10148,37,10/29/2010
10149,24,11/09/2009
10150,32,07/14/2011
10151,18,10/21/2008
10152,13,06/01/2011
10153,10,12/19/2007
10154,19,01/22/2007
10155,24,09/18/2008
10156,23,07/08/2010
10157,22,01/15/2006
10158,5,04/16/2007
10159,30,08/28/2010
10160,27,03/19/2007
10161,22,04/08/2010
10162,31,06/27/2010
10163,22,05/30/2007
10164,18,03/09/2007
10165,32,06/26/2007
10166,25,04/25/2007
10167,32,12/29/2005
10168,21,12/15/2010
10169,15,10/06/2006
10170,31,10/25/2005
10171,22,03/22/2005
10172,15,09/19/2011
10173,14,04/24/2007
10174,38,03/17/2009
10175,27,05/09/2006
10176,31,11/26/2005
10177,1,01/06/2006
10178,32,03/08/2005
10179,29,08/08/2008
10180,24,09/04/2011
10181,24,12/06/2005
10182,7,12/31/2007
10183,36,09/21/2010
10184,34,02/09/2009
10185,26,02/05/2007
10186,21,01/05/2010
10187,17,11/04/2006
10188,8,09/16/2006
10189,25,03/09/2006
10190,8,08/04/2008
10191,35,01/30/2010
10192,8,03/26/2008
10193,38,07/22/2010
10194,17,11/07/2006
10195,25,01/05/2006
10196,30,09/05/2008
10197,3,01/10/2007
10198,18,05/02/2009
10199,12,07/05/2008
10200,17,10/20/2005
10201,9,10/10/2008
10202,33,10/07/2007
10203,32,11/23/2007
10204,23,06/06/2008
10205,32,07/08/2008
10206,19,08/06/2006
10207,14,11/16/2010
10208,32,10/20/2009
10209,12,10/25/2010
10210,4,08/01/2008
10211,16,10/03/2010
10212,35,09/18/2006
10213,11,12/09/2008
10214,13,11/28/2007
10215,29,08/30/2011
10216,36,10/23/2006
10217,33,09/23/2009
10218,7,06/04/2011
10219,5,04/11/2008
10220,19,02/04/2011
10221,14,07/12/2007
10222,39,07/17/2005
10223,26,05/12/2011
10224,12,11/26/2008
10225,17,06/25/2009
10226,12,08/24/2008
10227,2,05/02/2009
10228,19,11/15/2005
10229,29,05/12/2007
10230,13,03/06/2008
10231,36,03/31/2009
10232,37,04/09/2006
10233,7,05/13/2008
10234,28,09/02/2011
10235,20,02/04/2006
10236,38,07/28/2011
10237,8,03/02/2008
10238,34,08/25/2010
10239,30,03/04/2005
10240,20,02/11/2005
10241,37,12/26/2008
10242,7,07/27/2009
10243,15,08/24/2010
10244,9,02/01/2008
10245,19,03/19/2010
10246,5,12/30/2010
10247,5,05/04/2008
10248,12,06/26/2011
10249,12,10/06/2011
10250,9,09/30/2009
10251,31,12/17/2009
10252,25,12/13/2008
10253,9,06/19/2005
10254,17,04/03/2008
10255,37,11/19/2009
10256,26,11/28/2007
10257,28,11/14/2009
10258,39,06/20/2005
10259,5,04/22/2005
10260,17,04/25/2006
10261,13,03/03/2009
10262,2,02/14/2010
10263,15,09/11/2009
10264,19,09/06/2010
10265,30,05/01/2006
10266,35,08/19/2009
10267,18,02/16/2005
10268,37,05/29/2011
10269,30,03/04/2011
10270,8,07/27/2006
10271,18,05/31/2005
10272,28,11/30/2010
10273,14,12/10/2008
10274,32,07/02/2011
10275,36,01/23/2009
10276,33,08/02/2011
10277,37,09/27/2008
10278,1,08/23/2008
10279,5,02/26/2005
10280,9,07/23/2008
10281,10,07/06/2009
10282,35,04/21/2005
10283,34,08/01/2005
10284,18,12/12/2007
10285,13,11/14/2007
10286,31,04/18/2011
10287,4,10/30/2011
10288,2,03/15/2009
10289,31,05/11/2008
10290,9,09/22/2008
10291,18,06/28/2006
10292,4,04/24/2005
10293,11,03/26/2005
10294,33,06/26/2010
10295,23,11/12/2006
10296,1,03/28/2007
10297,28,01/03/2007
10298,1,03/21/2009
10299,38,01/02/2009
10300,19,11/04/2010
10301,9,03/06/2006
10302,16,04/18/2005
10303,7,02/17/2005
10304,23,05/27/2005
10305,9,09/29/2011
10306,3,01/22/2010
10307,16,07/05/2010
10308,6,10/21/2010
10309,4,04/12/2010
10310,21,09/17/2005
10311,15,04/27/2010
10312,13,11/04/2009
10313,17,03/25/2007
10314,10,09/05/2005
10315,31,03/08/2010
10316,29,06/27/2008
10317,1,05/03/2007
10318,35,02/13/2009
10319,30,10/30/2006
10320,32,03/01/2010
10321,5,11/12/2009
10322,9,02/26/2005
10323,36,08/22/2007
10324,15,04/09/2006
10325,3,10/13/2008
10326,19,07/08/2009
10327,15,04/15/2007
10328,31,07/09/2009
10329,20,12/26/2009
10330,14,07/03/2008
10331,10,09/23/2011
10332,28,01/07/2011
10333,29,11/14/2007
10334,16,07/16/2005
10335,12,08/26/2009
10336,38,08/28/2006
10337,19,08/12/2010
10338,27,11/17/2007
10339,5,01/13/2006
10340,22,09/18/2007
10341,9,11/19/2005
10342,19,08/09/2010
10343,34,04/10/2006
10344,25,08/21/2007
10345,28,03/15/2005
10346,26,11/27/2008
10347,15,11/24/2008
10348,29,02/07/2009
10349,21,07/05/2010
10350,6,05/05/2010
10351,21,07/05/2009
10352,25,07/31/2011
10353,15,10/18/2011
10354,17,12/20/2007
10355,39,09/02/2009
10356,17,05/06/2006
10357,36,01/11/2008
10358,15,03/06/2008
10359,8,06/22/2010
10360,16,08/22/2010
10361,29,05/31/2009
10362,18,09/22/2007
10363,5,07/13/2008
10364,19,07/10/2008
10365,33,09/11/2007
10366,16,06/09/2011
10367,17,09/29/2011
10368,12,04/23/2007
10369,4,08/17/2010
10370,21,06/12/2009
10371,34,05/26/2009
10372,12,05/27/2008
10373,1,02/08/2008
10374,28,08/08/2006
10375,37,05/25/2005
10376,28,08/01/2007
10377,15,03/12/2008
10378,13,03/31/2008
10379,18,11/10/2010
10380,35,11/11/2009
10381,19,12/12/2009
10382,39,09/10/2005
10383,21,09/26/2008
10384,33,08/25/2009
10385,17,07/05/2007
10386,21,10/04/2010
10387,11,01/02/2009
10388,13,10/11/2008
10389,35,01/10/2010
10390,19,02/15/2008
10391,29,06/06/2007
10392,25,08/03/2009
10393,36,06/09/2006
10394,33,01/18/2010
10395,4,05/19/2007
10396,30,03/19/2005
10397,10,01/02/2011
10398,20,01/27/2010
10399,3,10/24/2011
10400,13,04/09/2005
10401,2,07/28/2006
10402,36,05/11/2008
10403,25,10/08/2006
10404,2,10/07/2008
10405,25,09/26/2005
10406,23,11/04/2009
10407,29,02/07/2005
10408,39,01/08/2005
10409,35,08/30/2006
10410,7,11/08/2010
10411,34,09/26/2008
10412,14,08/01/2011
10413,7,05/16/2008
10414,15,12/18/2005
10415,8,01/21/2009
10416,23,04/21/2005
10417,35,08/21/2009
10418,18,07/02/2009
10419,35,06/08/2010
10420,31,06/12/2005
10421,36,09/21/2009
10422,24,02/03/2005
10423,17,09/27/2005
10424,33,09/16/2010
10425,18,01/02/2008
10426,20,10/12/2011
10427,23,01/05/2005
10428,28,01/30/2011
10429,1,07/14/2009
10430,25,12/27/2005
10431,2,07/18/2007
10432,2,11/21/2005
10433,21,12/17/2008
10434,26,03/01/2008
10435,3,03/12/2005
10436,6,04/16/2009
10437,10,12/27/2005
10438,32,04/19/2009
10439,5,03/24/2005
10440,5,10/22/2006
10441,39,09/12/2006
10442,39,02/19/2009
10443,19,01/10/2011
10444,6,07/31/2008
10445,15,01/21/2005
10446,26,11/04/2005
10447,28,03/15/2008
10448,11,10/04/2007
10449,4,07/25/2006
10450,24,06/18/2009
10451,3,12/04/2008
10452,1,06/16/2011
10453,9,03/26/2006
10454,19,12/12/2007
10455,33,12/25/2009
10456,26,11/01/2010
10457,38,01/18/2006
10458,16,12/12/2010
10459,14,02/20/2005
10460,38,08/19/2010
10461,2,04/23/2007
10462,16,08/08/2007
10463,1,03/01/2007
10464,22,09/12/2008
10465,2,04/02/2010
10466,3,09/11/2006
10467,28,01/20/2010
10468,12,09/02/2005
10469,35,04/17/2010
10470,33,11/05/2007
10471,16,01/30/2007
10472,34,12/06/2005
10473,32,04/13/2008
10474,34,08/07/2006
10475,1,04/19/2007
10476,7,05/03/2007
10477,21,06/03/2011
10478,28,09/17/2006
10479,17,05/31/2007
10480,24,01/13/2005
10481,12,03/22/2008
10482,19,06/04/2006
10483,25,12/30/2009
10484,21,04/25/2008
10485,38,11/03/2008
10486,19,07/25/2005
10487,7,11/13/2008
10488,36,06/02/2006
10489,35,10/04/2005
10490,21,02/25/2011
10491,35,10/22/2005
10492,36,08/25/2005
10493,36,07/08/2007
10494,36,03/10/2011
10495,19,05/11/2009
10496,38,09/11/2011
10497,39,05/21/2007
10498,7,01/26/2007
10499,10,08/22/2007
10500,34,12/28/2007
10501,39,05/31/2011
10502,26,08/10/2009
10503,29,09/03/2010
10504,31,06/12/2006
10505,21,12/25/2006
10506,29,10/06/2008
10507,38,06/01/2010
10508,2,04/27/2009
10509,18,08/11/2010
10510,16,12/19/2009
10511,26,10/08/2007
10512,29,12/23/2009
10513,35,07/01/2009
10514,11,09/09/2007
10515,11,01/06/2007
10516,33,12/22/2010
10517,29,06/22/2007
10518,17,10/03/2005
10519,29,09/13/2011
10520,25,04/20/2005
10521,38,01/10/2009
10522,25,06/28/2006
10523,21,06/24/2007
10524,35,08/10/2010
10525,21,01/01/2010
10526,39,10/12/2009
10527,34,03/26/2009
10528,20,01/02/2005
10529,7,04/18/2011
10530,4,02/21/2011
10531,15,09/04/2009
10532,6,02/21/2010
10533,30,09/12/2005
10534,4,04/21/2005
10535,37,01/16/2006
10536,11,07/14/2009
10537,32,02/04/2009
10538,35,04/17/2005
10539,12,05/28/2007
10540,10,10/31/2007
10541,12,07/26/2010
10542,38,10/14/2007
10543,39,02/27/2007
10544,7,11/28/2010
10545,9,06/02/2005
10546,10,10/20/2010
10547,39,08/22/2006
10548,38,01/19/2010
10549,27,04/22/2007
10550,29,12/22/2009
10551,23,11/19/2009
10552,25,03/25/2009
10553,15,06/08/2011
10554,5,11/04/2007
10555,21,11/26/2005
10556,35,12/20/2006
10557,4,07/06/2007
10558,15,03/10/2006
10559,16,03/10/2010
10560,10,09/04/2007
10561,19,08/25/2011
10562,30,08/26/2005
10563,16,06/09/2009
10564,9,05/28/2010
10565,33,04/17/2008
10566,13,12/24/2005
10567,20,08/17/2006
10568,26,03/29/2008
10569,9,06/05/2010
10570,32,11/20/2010
10571,35,10/10/2008
10572,21,11/26/2009
10573,30,05/04/2011
10574,35,08/14/2007
10575,27,05/22/2007
10576,39,11/07/2007
10577,5,12/19/2006
10578,27,02/13/2008
10579,38,07/23/2011
10580,32,12/01/2005
10581,16,04/18/2006
10582,22,04/30/2005
10583,18,05/30/2009
10584,31,08/09/2008
10585,26,09/06/2006
10586,38,01/16/2011
10587,26,01/20/2010
10588,30,08/24/2007
10589,13,09/10/2006
10590,3,05/27/2007
10591,1,09/13/2008
10592,32,02/10/2006
10593,33,09/26/2010
10594,16,01/27/2006
10595,1,11/25/2005
10596,27,06/29/2005
10597,29,01/07/2009
10598,21,03/06/2010
10599,13,02/25/2009
10600,38,11/02/2007
10601,13,07/09/2008
10602,9,04/12/2009
10603,19,09/07/2010
10604,4,07/25/2011
10605,4,01/05/2011
10606,7,07/23/2006
10607,3,02/21/2009
10608,9,07/15/2009
10609,33,03/17/2010
10610,1,03/19/2008
10611,1,03/11/2010
10612,10,03/27/2007
10613,23,10/07/2010
10614,18,07/30/2011
10615,2,11/29/2007
10616,9,12/16/2009
10617,17,04/29/2010
10618,28,05/10/2005
10619,39,05/20/2005
10620,29,12/15/2006
10621,30,12/30/2009
10622,39,07/17/2011
10623,22,06/04/2008
10624,23,09/12/2005
10625,16,06/14/2008
10626,23,06/10/2008
10627,10,08/29/2011
10628,6,01/04/2005
10629,4,08/01/2011
10630,23,02/20/2011
10631,5,06/20/2010
10632,17,01/31/2008
10633,31,12/03/2005
10634,24,05/04/2005
10635,20,01/20/2006
10636,35,10/25/2007
10637,30,03/10/2011
10638,22,02/06/2009
10639,4,09/20/2011
10640,24,05/31/2009
10641,23,07/21/2008
10642,5,08/23/2011
10643,34,03/08/2007
10644,6,11/05/2006
10645,23,12/27/2008
10646,35,06/13/2006
10647,15,08/03/2009
10648,39,08/22/2011
10649,23,12/04/2008
10650,14,02/28/2006
10651,28,01/04/2007
10652,14,06/08/2009
10653,13,07/15/2008
10654,11,06/08/2011
10655,37,03/26/2010
10656,29,07/25/2005
10657,33,06/07/2011
10658,7,04/28/2006
10659,35,12/19/2008
10660,36,01/01/2007
10661,30,07/18/2007
10662,39,10/08/2005
10663,13,03/11/2007
10664,21,12/07/2008
10665,23,10/01/2008
10666,32,09/26/2011
10667,17,07/28/2005
10668,14,10/06/2011
10669,15,04/09/2009
10670,20,07/26/2008
10671,37,05/24/2010
10672,37,11/16/2010
10673,25,03/24/2011
10674,32,11/14/2007
10675,3,10/05/2009
10676,8,06/14/2009
10677,28,04/07/2005
10678,18,10/18/2005
10679,7,10/09/2011
10680,11,07/17/2005
10681,31,07/06/2011
10682,35,06/11/2010
10683,25,06/15/2010
10684,5,06/08/2008
10685,6,09/25/2010
10686,22,03/12/2006
10687,34,05/13/2008
10688,38,05/03/2005
10689,29,04/06/2007
10690,29,04/21/2005
10691,34,05/07/2011
10692,19,01/30/2010
10693,28,11/25/2008
10694,8,03/14/2009
10695,1,03/18/2011
10696,11,09/10/2008
10697,39,09/17/2005
10698,17,09/25/2009
10699,24,03/18/2006
10700,14,02/08/2005
10701,37,01/18/2007
10702,22,07/06/2005
10703,12,08/26/2009
10704,22,07/30/2010
10705,14,06/23/2005
10706,15,03/26/2007
10707,29,01/03/2008
10708,3,03/17/2007
10709,32,06/28/2008
10710,36,09/29/2009
10711,13,09/15/2008
10712,23,12/18/2005
10713,31,11/30/2007
10714,38,02/16/2011
10715,28,12/03/2008
10716,36,05/17/2005
10717,20,12/31/2008
10718,22,02/18/2010
10719,35,08/22/2009
10720,9,01/30/2008
10721,11,07/28/2009
10722,29,01/15/2008
10723,28,05/15/2009
10724,38,09/07/2009
10725,37,01/05/2009
10726,28,06/13/2010
10727,10,05/09/2007
10728,36,02/01/2011
10729,6,07/18/2007
10730,34,09/29/2005
10731,11,11/04/2006
10732,3,01/14/2005
10733,16,12/19/2008
10734,23,02/22/2008
10735,25,01/16/2005
10736,30,01/02/2007
10737,37,02/04/2006
10738,15,08/15/2010
10739,32,08/19/2009
10740,30,11/29/2006
10741,11,10/29/2008
10742,6,05/11/2006
10743,14,11/13/2007
10744,3,03/18/2009
10745,4,10/12/2008
10746,2,09/03/2005
10747,38,05/21/2010
10748,24,03/01/2011
10749,23,07/13/2011
10750,33,02/20/2008
10751,32,07/13/2005
10752,34,02/27/2007
10753,23,08/16/2005
10754,21,05/19/2009
10755,33,05/02/2010
10756,20,05/27/2009
10757,10,12/20/2007
10758,3,04/29/2010
10759,17,01/15/2010
10760,15,09/23/2008
10761,36,08/26/2007
10762,28,01/20/2005
10763,18,02/14/2008
10764,13,03/11/2010
10765,11,07/10/2006
10766,4,10/05/2008
10767,3,07/26/2010
10768,9,11/04/2005
10769,18,01/07/2008
10770,35,02/13/2009
10771,38,11/18/2005
10772,29,01/21/2005
10773,2,03/07/2010
10774,12,09/08/2009
10775,31,05/29/2008
10776,5,05/09/2005
10777,13,07/24/2008
10778,30,08/19/2006
10779,28,12/26/2007
10780,36,05/01/2005
10781,24,11/12/2010
10782,21,04/26/2011
10783,31,10/04/2005
10784,7,01/08/2007
10785,3,12/03/2006
10786,24,01/06/2007
10787,27,04/16/2011
10788,12,04/16/2008
10789,26,08/03/2006
10790,5,10/24/2008
10791,27,07/11/2006
10792,23,04/28/2005
10793,32,07/30/2005
10794,5,03/06/2007
10795,35,01/18/2011
10796,3,06/18/2007
10797,8,07/24/2011
10798,38,02/24/2006
10799,12,06/18/2010
10800,26,09/12/2006
10801,33,02/22/2009
10802,10,08/25/2008
10803,16,12/15/2010
10804,35,04/30/2011
10805,21,07/14/2009
10806,8,10/16/2008
10807,39,06/09/2006
10808,34,07/09/2008
10809,37,03/20/2009
10810,28,05/22/2005
10811,31,05/29/2011
10812,21,07/11/2005
10813,10,06/16/2007
10814,22,03/30/2006
10815,28,12/11/2009
10816,12,03/05/2005
10817,6,04/09/2011
10818,16,03/06/2007
10819,24,02/12/2006
10820,32,11/30/2008
10821,20,06/28/2007
10822,11,03/23/2007
10823,15,06/27/2007
10824,13,05/21/2007
10825,15,07/20/2007
10826,11,11/03/2008
10827,16,02/08/2008
10828,23,11/05/2008
10829,9,02/14/2009
10830,27,11/28/2007
10831,10,12/29/2007
10832,3,10/18/2011
10833,36,04/30/2006
10834,26,03/13/2010
10835,37,05/27/2007
10836,18,09/04/2008
10837,33,08/08/2009
10838,37,05/01/2006
10839,12,08/28/2005
10840,30,05/28/2005
10841,26,11/15/2005
10842,3,01/17/2008
10843,12,03/26/2005
10844,35,02/27/2007
10845,24,03/24/2011
10846,1,07/20/2006
10847,8,06/17/2007
10848,30,01/28/2006
10849,17,09/22/2008
10850,31,02/03/2006
10851,22,04/23/2005
10852,36,08/27/2008
10853,2,03/17/2009
10854,36,09/06/2008
10855,10,07/17/2007
10856,17,05/25/2007
10857,7,11/01/2006
10858,25,05/27/2008
10859,1,03/11/2010
10860,16,05/05/2005
10861,12,12/30/2010
10862,10,05/14/2006
10863,18,03/14/2008
10864,8,08/07/2007
10865,35,01/27/2006
10866,16,10/01/2009
10867,26,12/07/2005
10868,28,03/26/2005
10869,13,01/25/2010
10870,37,10/31/2010
10871,19,12/28/2009
10872,38,07/10/2006
10873,1,12/26/2005
10874,31,01/26/2007
10875,34,07/03/2011
10876,24,10/11/2008
10877,31,05/30/2006
10878,2,03/26/2006
10879,14,11/10/2008
10880,9,06/02/2011
10881,33,07/20/2008
10882,35,08/14/2005
10883,5,04/26/2006
10884,35,12/01/2005
10885,32,09/12/2009
10886,14,05/14/2007
10887,12,03/14/2007
10888,39,03/29/2006
10889,39,01/27/2008
10890,12,03/10/2006
10891,15,07/01/2007
10892,11,04/11/2010
10893,22,11/08/2006
10894,33,03/26/2008
10895,19,07/04/2009
10896,18,10/17/2008
10897,9,03/31/2006
10898,5,12/15/2010
10899,7,05/07/2006
10900,22,01/07/2009
10901,2,09/25/2010
10902,25,10/18/2005
10903,21,01/08/2007
10904,3,08/15/2009
10905,16,02/02/2011
10906,15,07/10/2009
10907,26,02/11/2005
10908,8,06/27/2007
10909,17,11/26/2005
10910,1,03/11/2011
10911,16,06/04/2011
10912,11,06/19/2010
10913,36,11/16/2007
10914,21,08/24/2005
10915,6,02/01/2007
10916,29,07/06/2008
10917,35,01/20/2005
10918,17,01/29/2005
10919,28,03/22/2011
10920,34,09/06/2007
10921,29,07/09/2010
10922,3,01/11/2009
10923,6,07/03/2005
10924,11,12/07/2010
10925,35,08/10/2010
10926,24,03/29/2010
10927,29,03/19/2007
10928,4,10/14/2011
10929,29,03/15/2007
10930,35,11/21/2009
10931,26,11/22/2009
10932,31,07/07/2007
10933,20,03/12/2007
10934,7,01/20/2011
10935,33,02/22/2007
10936,36,09/21/2008
10937,21,10/19/2006
10938,19,03/08/2006
10939,5,07/19/2008
10940,38,03/10/2007
10941,20,12/08/2005
10942,21,09/04/2011
10943,9,09/11/2005
10944,17,02/25/2006
10945,3,02/12/2008
10946,14,11/06/2007
10947,6,12/13/2006
10948,38,06/20/2008
10949,31,11/05/2007
10950,33,04/11/2007
10951,33,02/08/2005
10952,21,12/04/2005
10953,36,08/19/2008
10954,38,09/09/2005
10955,31,03/06/2008
10956,31,07/27/2010
10957,23,07/12/2007
10958,20,07/25/2010
10959,35,08/04/2010
10960,12,08/14/2009
10961,16,11/02/2010
10962,21,05/14/2011
10963,3,10/24/2005
10964,36,10/08/2010
10965,27,01/31/2008
10966,35,12/11/2008
10967,32,10/01/2008
10968,9,05/23/2011
10969,15,03/30/2010
10970,37,07/29/2008
10971,8,05/19/2007
10972,35,03/13/2006
10973,19,03/23/2011
10974,16,07/12/2009
10975,12,11/11/2006
10976,21,05/18/2006
10977,30,01/04/2005
10978,18,07/06/2009
10979,19,09/17/2007
10980,22,07/13/2005
10981,11,03/15/2006
10982,12,08/16/2007
10983,3,05/17/2006
10984,8,10/04/2008
10985,11,07/18/2005
10986,34,02/10/2005
10987,38,07/07/2009
10988,33,05/30/2005
10989,15,09/15/2007
10990,34,12/13/2005
10991,5,11/15/2010
10992,30,11/04/2007
10993,16,12/17/2008
10994,8,03/06/2010
10995,26,10/01/2010
10996,4,02/24/2008
10997,3,07/23/2009
10998,19,01/17/2008
10999,12,10/15/2010
11000,17,04/02/2007
11001,17,09/11/2005
11002,20,10/25/2009
11003,12,10/30/2006
11004,35,05/06/2007
11005,36,10/27/2005
11006,24,09/25/2008
11007,16,10/02/2010
11008,26,05/08/2010
11009,2,07/29/2006
11010,35,01/18/2007
11011,9,08/25/2007
11012,13,02/04/2007
11013,8,08/02/2007
11014,12,03/18/2011
11015,20,07/31/2007
11016,18,04/15/2010
11017,6,10/10/2011
11018,19,07/14/2008
11019,12,03/29/2011
11020,21,03/27/2008
11021,14,04/18/2006
11022,17,06/25/2008
11023,11,02/04/2008
11024,29,11/07/2008
11025,24,02/28/2005
11026,37,08/19/2005
11027,32,03/21/2011
11028,26,10/26/2011
11029,16,10/28/2010
11030,5,04/05/2007
11031,4,04/18/2010
11032,32,03/19/2006
11033,24,02/02/2005
11034,16,04/23/2010
11035,28,08/28/2011
11036,21,07/25/2011
11037,1,02/21/2006
11038,5,01/11/2005
11039,8,06/30/2005
11040,2,01/14/2007
11041,39,07/25/2011
11042,16,06/14/2006
11043,15,04/23/2009
11044,8,05/26/2007
11045,27,11/16/2009
11046,35,10/02/2005
11047,26,06/12/2009
11048,33,01/28/2011
11049,15,07/20/2009
11050,37,06/13/2011
11051,14,03/18/2008
11052,28,03/26/2007
11053,14,11/05/2009
11054,25,04/27/2008
11055,18,04/23/2008
11056,38,01/03/2008
11057,22,12/17/2006
11058,11,02/25/2006
11059,25,07/22/2009
11060,38,02/12/2010
11061,16,10/14/2009
11062,28,09/06/2010
11063,31,05/23/2009
11064,1,11/20/2005
11065,5,12/05/2008
11066,19,01/28/2006
11067,21,06/11/2009
11068,5,07/27/2008
11069,23,10/14/2006
11070,28,02/03/2007
11071,7,04/09/2011
11072,23,07/09/2007
11073,4,03/22/2005
11074,21,08/31/2009
11075,30,12/22/2009
11076,31,04/04/2006
11077,17,11/15/2007
11078,17,07/01/2005
11079,25,03/31/2008
11080,31,12/29/2010
11081,14,05/29/2009
11082,38,06/25/2007
11083,20,08/01/2006
11084,28,03/03/2008
11085,23,11/16/2008
11086,37,04/18/2005
11087,26,10/23/2005
11088,6,12/26/2010
11089,9,09/14/2008
11090,11,07/16/2007
11091,4,09/14/2009
11092,24,08/20/2007
11093,39,12/22/2009
11094,34,09/16/2011
11095,24,08/04/2008
11096,5,01/16/2005
11097,13,06/22/2006
11098,6,06/03/2007
11099,9,11/11/2008
11100,36,08/17/2010
11101,33,05/01/2011
11102,16,05/26/2006
11103,19,11/14/2009
11104,37,05/29/2008
11105,37,04/26/2006
11106,10,06/06/2008
11107,29,08/10/2005
11108,14,10/01/2009
11109,26,08/03/2009
11110,14,04/16/2005
11111,6,02/28/2010
11112,39,02/05/2005
11113,12,01/11/2010
11114,25,07/24/2005
11115,28,05/10/2011
11116,35,12/03/2006
11117,23,10/09/2009
11118,15,04/29/2011
11119,1,02/20/2010
11120,32,05/25/2008
11121,26,03/30/2010
11122,5,02/22/2011
11123,16,08/04/2010
11124,26,02/03/2009
11125,38,03/31/2009
11126,1,03/20/2011
11127,30,03/28/2011
11128,12,03/08/2006
11129,6,08/01/2006
11130,39,10/06/2009
11131,8,01/26/2011
11132,39,03/04/2007
11133,16,12/01/2005
11134,26,06/13/2006
11135,36,03/11/2011
11136,13,08/05/2010
11137,35,12/15/2009
11138,25,07/08/2010
11139,27,11/27/2010
11140,21,02/19/2008
11141,38,03/20/2006
11142,32,05/31/2007
11143,21,03/29/2008
11144,11,02/20/2005
11145,18,11/22/2009
11146,10,10/29/2011
11147,7,11/01/2006
11148,2,11/16/2007
11149,25,10/03/2006
11150,7,01/16/2005
11151,33,11/27/2007
11152,11,06/10/2011
11153,11,02/15/2007
11154,10,05/11/2007
11155,37,10/15/2007
11156,10,08/07/2006
11157,11,03/31/2011
11158,27,02/02/2010
11159,21,02/25/2009
11160,17,12/05/2005
11161,27,04/11/2008
11162,29,11/25/2009
11163,16,01/11/2007
11164,3,04/17/2010
11165,15,09/03/2007
11166,13,08/03/2006
11167,16,12/23/2005
11168,11,07/13/2010
11169,37,07/12/2010
11170,3,12/15/2007
11171,32,02/14/2010
11172,36,12/02/2005
11173,35,05/26/2011
11174,13,10/31/2006
11175,7,09/14/2009
11176,14,06/21/2011
11177,23,08/27/2005
11178,13,01/10/2006
11179,15,12/24/2010
11180,8,12/09/2006
11181,20,12/30/2006
11182,9,08/08/2010
11183,19,08/23/2007
11184,31,02/14/2008
11185,19,12/22/2008
11186,16,09/09/2009
11187,2,03/08/2007
11188,29,04/12/2006
11189,4,08/17/2011
11190,23,11/29/2010
11191,6,09/26/2010
11192,30,04/20/2007
11193,12,03/06/2010
11194,21,07/28/2010
11195,33,11/13/2007
11196,27,05/27/2006
11197,34,09/10/2009
11198,10,01/10/2005
11199,37,11/30/2009
11200,31,06/08/2010
11201,13,08/28/2006
11202,29,11/11/2005
11203,28,10/19/2010
11204,8,06/21/2010
11205,3,12/10/2007
11206,35,07/26/2011
11207,22,08/19/2008
11208,25,05/24/2008
11209,9,10/24/2006
11210,37,02/08/2011
11211,33,08/14/2008
11212,28,06/10/2008
11213,6,01/18/2011
11214,12,08/07/2008
11215,20,04/04/2009
11216,24,09/18/2006
11217,27,08/11/2005
11218,21,10/05/2009
11219,14,11/24/2006
11220,30,03/30/2009
11221,5,03/16/2008
11222,19,02/21/2007
11223,21,12/03/2007
11224,16,11/25/2009
11225,1,03/27/2008
11226,15,08/13/2007
11227,3,02/20/2008
11228,35,09/09/2010
11229,24,06/12/2009
11230,1,06/29/2007
11231,26,09/03/2006
11232,36,06/05/2009
11233,29,03/26/2007
11234,14,08/30/2008
11235,5,03/08/2010
11236,31,04/09/2009
11237,9,02/16/2007
11238,27,03/22/2005
11239,17,03/09/2009
11240,17,05/10/2010
11241,24,12/09/2007
11242,10,02/15/2005
11243,6,05/11/2006
11244,30,03/20/2007
11245,21,06/30/2005
11246,26,12/17/2009
11247,15,05/13/2005
11248,9,09/08/2006
11249,7,08/20/2006
11250,28,05/23/2010
11251,38,11/20/2005
11252,11,02/14/2008
11253,8,08/09/2008
11254,20,03/03/2007
11255,27,07/28/2011
11256,9,02/12/2007
11257,34,09/21/2005
11258,29,10/15/2011
11259,4,11/11/2005
11260,19,03/15/2008
11261,30,01/08/2010
11262,30,10/22/2011
11263,16,10/24/2006
11264,19,04/17/2009
11265,5,03/05/2005
11266,21,01/20/2011
11267,11,06/06/2005
11268,14,09/30/2006
11269,8,07/26/2006
11270,28,04/01/2009
11271,31,08/22/2008
11272,31,04/14/2008
11273,37,06/08/2005
11274,36,03/26/2005
11275,22,12/11/2008
11276,19,03/28/2008
11277,23,06/20/2005
11278,36,01/02/2011
11279,28,10/01/2006
11280,30,07/07/2006
11281,24,10/01/2007
11282,26,09/20/2007
11283,2,05/01/2010
11284,32,02/04/2009
11285,7,04/22/2011
11286,28,02/01/2005
11287,1,09/02/2005
11288,2,08/08/2008
11289,18,06/01/2005
11290,5,09/23/2005
11291,21,02/23/2007
11292,8,04/11/2007
11293,34,01/30/2009
11294,36,04/10/2011
11295,27,10/08/2005
11296,38,12/17/2010
11297,17,05/30/2011
11298,37,10/10/2010
11299,12,04/25/2010
11300,25,10/01/2009
11301,26,09/28/2006
11302,4,09/02/2005
11303,17,06/12/2008
11304,24,07/11/2007
11305,39,08/17/2009
11306,38,07/15/2011
11307,3,11/05/2007
11308,23,11/30/2010
11309,34,07/26/2007
