invoiceID,prodID,amt,qty,discounted,customerID,saleDate
9852,34,3064.3,9,0,33,07/31/2005
9852,38,3174.1,14,0,33,07/31/2005
9852,46,5703.4,11,0,33,07/31/2005
9853,13,3008.5,7,0,31,11/23/2010
9853,20,929,4,0,31,11/23/2010
9854,3,3226.7,13,0,13,05/05/2008
9854,6,1736.4,5,0,13,05/05/2008
9854,48,5976.2,17,0,13,05/05/2008
9855,21,10187.1,18,0,7,08/18/2006
9855,22,9772.2,20,0,7,08/18/2006
9855,23,933.2,4,0,7,08/18/2006
9855,27,1011.5,3,0,7,08/18/2006
9855,37,7599.4,13,0,7,08/18/2006
9856,1,2969.5,18,0,32,05/29/2005
9856,7,4799.6,11,0,32,05/29/2005
9856,12,3567.1,13,0,32,05/29/2005
9856,16,8758.2,19,0,32,05/29/2005
9856,26,4802.7,17,0,32,05/29/2005
9857,23,4199.4,18,0,34,04/15/2008
9857,24,5364,18,0,34,04/15/2008
9857,27,1685.8,5,0,34,04/15/2008
9858,12,4390.2,16,0,19,02/17/2009
9858,13,6876.6,16,0,19,02/17/2009
9858,16,7836.3,17,0,19,02/17/2009
9858,21,4527.6,8,0,19,02/17/2009
9858,24,1490,5,0,19,02/17/2009
9858,47,1981.7,14,0,19,02/17/2009
9859,4,501.8,2,0,28,10/05/2006
9859,5,567.7,2,0,28,10/05/2006
9859,15,1429.6,9,0,28,10/05/2006
9859,35,9048,16,0,28,10/05/2006
9859,37,11691.4,20,0,28,10/05/2006
9859,47,2831,20,0,28,10/05/2006
9860,1,2309.6,14,0,3,07/02/2009
9860,3,1241,5,0,3,07/02/2009
9860,5,1986.8,7,0,3,07/02/2009
9860,24,5960,20,0,3,07/02/2009
9860,26,3390.1,12,0,3,07/02/2009
9860,31,7767.4,19,0,3,07/02/2009
9860,33,1187.1,3,0,3,07/02/2009
9860,37,4676.6,8,0,3,07/02/2009
9860,42,9514.4,17,0,3,07/02/2009
9860,48,4218.5,12,0,3,07/02/2009
9861,1,2639.5,16,0,32,04/18/2010
9861,43,9900,20,0,32,04/18/2010
9861,48,1406.2,4,0,32,04/18/2010
9862,3,3971.4,16,0,22,07/18/2009
9862,5,5108.9,18,0,22,07/18/2009
9862,23,1633.1,7,0,22,07/18/2009
9862,30,2266.6,8,0,22,07/18/2009
9862,41,2933.5,17,0,22,07/18/2009
9863,18,7299.8,16,0,22,12/03/2005
9863,27,2360.2,7,0,22,12/03/2005
9863,31,1635.2,4,0,22,12/03/2005
9863,43,5445,11,0,22,12/03/2005
9863,44,1179.4,6,0,22,12/03/2005
9863,45,990.1,2,0,22,12/03/2005
9864,20,696.8,3,0,33,11/29/2008
9864,21,7357.4,13,0,33,11/29/2008
9864,34,1702.4,5,0,33,11/29/2008
9864,43,2475,5,0,33,11/29/2008
9865,1,1154.8,7,0,2,06/22/2010
9865,15,635.4,4,0,2,06/22/2010
9865,18,5018.6,11,0,2,06/22/2010
9865,22,5374.7,11,0,2,06/22/2010
9865,33,5144.1,13,0,2,06/22/2010
9865,47,1981.7,14,0,2,06/22/2010
9866,6,4167.4,12,0,4,09/26/2006
9866,43,7920,16,0,4,09/26/2006
9867,2,6117.4,12,0,26,08/19/2007
9867,35,11310,20,0,26,08/19/2007
9868,8,2921.7,5,0,9,05/24/2005
9868,19,2489.2,20,0,9,05/24/2005
9868,24,5364,18,0,9,05/24/2005
9868,35,8482.5,15,0,9,05/24/2005
9869,24,4470,15,0,20,09/20/2009
9869,47,1698.6,12,0,20,09/20/2009
9870,5,5108.9,18,0,32,12/26/2007
9870,10,11194.8,20,0,32,12/26/2007
9870,17,4326.1,15,0,32,12/26/2007
9870,24,1490,5,0,32,12/26/2007
9870,27,2697.4,8,0,32,12/26/2007
9870,39,1806.5,6,0,32,12/26/2007
9870,40,1204.3,6,0,32,12/26/2007
9870,46,1555.5,3,0,32,12/26/2007
9871,22,5863.3,12,0,8,03/08/2010
9872,8,10517.9,18,0,14,07/15/2010
9872,44,2358.7,12,0,14,07/15/2010
9873,1,659.9,4,0,32,08/26/2009
9873,39,4817.3,16,0,32,08/26/2009
9873,44,2555.3,13,0,32,08/26/2009
9874,7,2618,6,0,22,03/23/2006
9874,45,6930.6,14,0,22,03/23/2006
9874,46,9332.8,18,0,22,03/23/2006
9875,3,1737.5,7,0,19,09/23/2011
9875,10,11194.8,20,0,19,09/23/2011
9875,16,1382.9,3,0,19,09/23/2011
9875,22,8306.4,17,0,19,09/23/2011
9875,26,3390.1,12,0,19,09/23/2011
9875,33,1187.1,3,0,19,09/23/2011
9875,35,7351.5,13,0,19,09/23/2011
9876,39,2107.6,7,0,29,07/14/2006
9877,1,1154.8,7,0,1,01/27/2006
9877,26,4802.7,17,0,1,01/27/2006
9877,46,6740.4,13,0,1,01/27/2006
9878,3,992.8,4,0,23,06/24/2009
9878,4,1003.6,4,0,23,06/24/2009
9878,17,1730.5,6,0,23,06/24/2009
9878,23,699.9,3,0,23,06/24/2009
9878,34,4766.7,14,0,23,06/24/2009
9878,48,6327.7,18,0,23,06/24/2009
9879,7,1745.3,4,0,12,05/05/2010
9879,22,4886.1,10,0,12,05/05/2010
9879,31,1226.4,3,0,12,05/05/2010
9879,38,3174.1,14,0,12,05/05/2010
9879,48,5976.2,17,0,12,05/05/2010
9880,9,2068.9,7,0,34,09/01/2006
9880,11,2834.4,8,0,34,09/01/2006
9880,17,1442,5,0,34,09/01/2006
9880,32,6152.6,15,0,34,09/01/2006
9880,34,6809.6,20,0,34,09/01/2006
9880,37,9937.7,17,0,34,09/01/2006
9880,47,2831,20,0,34,09/01/2006
9881,1,2309.6,14,0,19,07/09/2005
9881,18,1825,4,0,19,07/09/2005
9882,2,8666.3,17,0,21,06/26/2011
9882,8,8180.6,14,0,21,06/26/2011
9882,15,2541.4,16,0,21,06/26/2011
9882,21,1697.8,3,0,21,06/26/2011
9883,8,7012,12,0,27,04/06/2008
9883,11,4605.9,13,0,27,04/06/2008
9883,16,8758.2,19,0,27,04/06/2008
9883,18,912.5,2,0,27,04/06/2008
9883,25,2313.4,8,0,27,04/06/2008
9883,30,1416.6,5,0,27,04/06/2008
9884,9,4137.8,14,0,11,08/31/2006
9884,11,2834.4,8,0,11,08/31/2006
9884,18,3193.7,7,0,11,08/31/2006
9884,31,7358.6,18,0,11,08/31/2006
9884,40,2007.1,10,0,11,08/31/2006
9884,44,2751.8,14,0,11,08/31/2006
9884,46,9332.8,18,0,11,08/31/2006
9885,5,1703,6,0,33,12/11/2005
9885,32,2871.2,7,0,33,12/11/2005
9885,47,1981.7,14,0,33,12/11/2005
9886,2,5607.6,11,0,33,03/11/2005
9886,14,1719.8,4,0,33,03/11/2005
9886,16,7375.4,16,0,33,03/11/2005
9886,28,3830.5,7,0,33,03/11/2005
9886,32,5742.4,14,0,33,03/11/2005
9886,43,3960,8,0,33,03/11/2005
9887,4,1756.4,7,0,3,05/26/2009
9887,6,694.6,2,0,3,05/26/2009
9887,16,2304.8,5,0,3,05/26/2009
9887,17,2307.3,8,0,3,05/26/2009
9887,22,2931.7,6,0,3,05/26/2009
9887,32,8203.4,20,0,3,05/26/2009
9887,38,1587,7,0,3,05/26/2009
9887,40,3010.7,15,0,3,05/26/2009
9888,31,2861.7,7,0,27,10/20/2007
9888,47,1981.7,14,0,27,10/20/2007
9889,1,2474.6,15,0,13,02/15/2011
9889,6,5209.2,15,0,13,02/15/2011
9889,24,5364,18,0,13,02/15/2011
9890,6,3472.8,10,0,31,04/11/2010
9890,12,2469.5,9,0,31,04/11/2010
9890,13,5587.3,13,0,31,04/11/2010
9890,18,9124.8,20,0,31,04/11/2010
9890,24,4172,14,0,31,04/11/2010
9890,41,1380.5,8,0,31,04/11/2010
9890,43,4950,10,0,31,04/11/2010
9891,2,1019.6,2,0,30,12/09/2007
9891,6,5556.5,16,0,30,12/09/2007
9891,17,2018.9,7,0,30,12/09/2007
9891,30,1983.2,7,0,30,12/09/2007
9892,22,3908.9,8,0,5,08/10/2007
9892,24,1788,6,0,5,08/10/2007
9892,40,2609.2,13,0,5,08/10/2007
9893,18,3193.7,7,0,13,06/18/2011
9893,26,565,2,0,13,06/18/2011
9893,36,3229.4,7,0,13,06/18/2011
9893,47,1415.5,10,0,13,06/18/2011
9894,10,1679.2,3,0,12,06/14/2006
9894,17,4326.1,15,0,12,06/14/2006
9894,19,1369.1,11,0,12,06/14/2006
9894,28,3283.3,6,0,12,06/14/2006
9894,32,5332.2,13,0,12,06/14/2006
9894,42,1119.3,2,0,12,06/14/2006
9894,46,4666.4,9,0,12,06/14/2006
9895,7,2618,6,0,37,08/05/2008
9895,31,8176.2,20,0,37,08/05/2008
9895,37,9353.1,16,0,37,08/05/2008
9896,3,2978.5,12,0,15,08/13/2010
9896,9,1477.8,5,0,15,08/13/2010
9896,33,4352.7,11,0,15,08/13/2010
9897,8,5843.3,10,0,16,08/18/2011
9897,21,1131.9,2,0,16,08/18/2011
9897,32,7793.2,19,0,16,08/18/2011
9897,41,3451.2,20,0,16,08/18/2011
9897,44,3538.1,18,0,16,08/18/2011
9898,14,2149.7,5,0,23,04/11/2005
9898,16,8758.2,19,0,23,04/11/2005
9898,25,2891.7,10,0,23,04/11/2005
9898,27,1685.8,5,0,23,04/11/2005
9898,36,8765.5,19,0,23,04/11/2005
9899,10,7276.6,13,0,23,05/22/2005
9899,17,1730.5,6,0,23,05/22/2005
9899,22,7817.8,16,0,23,05/22/2005
9899,33,4748.4,12,0,23,05/22/2005
9899,37,8768.5,15,0,23,05/22/2005
9900,9,4729,16,0,35,11/14/2010
9900,13,7736.2,18,0,35,11/14/2010
9900,18,1825,4,0,35,11/14/2010
9900,29,3044.1,6,0,35,11/14/2010
9900,37,9353.1,16,0,35,11/14/2010
9900,43,5445,11,0,35,11/14/2010
9900,48,6679.3,19,0,35,11/14/2010
9901,5,5108.9,18,0,16,10/07/2011
9901,23,4199.4,18,0,16,10/07/2011
9901,44,393.1,2,0,16,10/07/2011
9902,12,3567.1,13,0,31,07/30/2008
9902,15,3176.8,20,0,31,07/30/2008
9902,24,2086,7,0,31,07/30/2008
9902,26,4237.6,15,0,31,07/30/2008
9902,36,4613.4,10,0,31,07/30/2008
9902,41,2070.7,12,0,31,07/30/2008
9902,44,3734.6,19,0,31,07/30/2008
9903,8,4090.3,7,0,9,03/11/2005
9903,13,859.6,2,0,9,03/11/2005
9903,17,576.8,2,0,9,03/11/2005
9903,31,6132.1,15,0,9,03/11/2005
9903,33,6726.9,17,0,9,03/11/2005
9903,38,680.2,3,0,9,03/11/2005
9904,5,3122.1,11,0,9,08/08/2005
9904,10,7276.6,13,0,9,08/08/2005
9904,27,1011.5,3,0,9,08/08/2005
9904,44,393.1,2,0,9,08/08/2005
9905,18,2281.2,5,0,13,11/16/2007
9905,30,566.6,2,0,13,11/16/2007
9905,36,7842.8,17,0,13,11/16/2007
9905,37,11106.8,19,0,13,11/16/2007
9905,42,10633.7,19,0,13,11/16/2007
9905,43,990,2,0,13,11/16/2007
9905,48,2460.8,7,0,13,11/16/2007
9906,1,1484.7,9,0,28,01/30/2010
9906,26,4237.6,15,0,28,01/30/2010
9906,32,2871.2,7,0,28,01/30/2010
9906,41,1898.2,11,0,28,01/30/2010
9906,43,8415,17,0,28,01/30/2010
9907,22,1465.8,3,0,37,06/29/2006
9907,24,1490,5,0,37,06/29/2006
9907,25,4626.7,16,0,37,06/29/2006
9908,21,5659.5,10,0,14,11/19/2007
9908,23,3499.5,15,0,14,11/19/2007
9908,32,820.3,2,0,14,11/19/2007
9908,40,2809.9,14,0,14,11/19/2007
9909,3,4467.8,18,0,11,10/29/2011
9909,10,5597.4,10,0,11,10/29/2011
9909,35,9048,16,0,11,10/29/2011
9909,38,1133.6,5,0,11,10/29/2011
9909,39,5118.4,17,0,11,10/29/2011
9910,5,2838.3,10,0,9,11/03/2009
9910,21,5093.6,9,0,9,11/03/2009
9910,26,2825.1,10,0,9,11/03/2009
9910,35,10744.5,19,0,9,11/03/2009
9911,1,1649.7,10,0,8,08/02/2008
9911,8,5259,9,0,8,08/02/2008
9911,12,4390.2,16,0,8,08/02/2008
9911,15,317.7,2,0,8,08/02/2008
9911,18,912.5,2,0,8,08/02/2008
9911,22,6840.5,14,0,8,08/02/2008
9911,23,2566.3,11,0,8,08/02/2008
9911,25,578.3,2,0,8,08/02/2008
9911,28,7113.7,13,0,8,08/02/2008
9911,32,4922,12,0,8,08/02/2008
9911,37,9353.1,16,0,8,08/02/2008
9911,41,862.8,5,0,8,08/02/2008
9912,1,1814.7,11,0,30,02/16/2008
9912,19,248.9,2,0,30,02/16/2008
9912,27,3708.9,11,0,30,02/16/2008
9912,28,3283.3,6,0,30,02/16/2008
9913,1,2144.6,13,0,30,04/13/2008
9913,5,567.7,2,0,30,04/13/2008
9913,38,3400.8,15,0,30,04/13/2008
9913,46,7777.4,15,0,30,04/13/2008
9914,6,6598.3,19,0,35,11/14/2008
9914,14,7309,17,0,35,11/14/2008
9914,33,6331.2,16,0,35,11/14/2008
9914,39,2107.6,7,0,35,11/14/2008
9915,3,2730.3,11,0,1,02/07/2008
9915,10,8955.8,16,0,1,02/07/2008
9915,16,6914.4,15,0,1,02/07/2008
9915,18,912.5,2,0,1,02/07/2008
9915,22,1954.4,4,0,1,02/07/2008
9915,40,1405,7,0,1,02/07/2008
9916,7,3490.6,8,0,23,05/11/2006
9916,45,3465.3,7,0,23,05/11/2006
9917,7,8726.6,20,0,29,04/11/2010
9917,40,802.8,4,0,29,04/11/2010
9917,42,7835.4,14,0,29,04/11/2010
9918,9,2364.5,8,0,4,03/12/2008
9918,14,5159.3,12,0,4,03/12/2008
9918,22,1465.8,3,0,4,03/12/2008
9918,32,2050.8,5,0,4,03/12/2008
9918,35,1696.5,3,0,4,03/12/2008
9918,41,1380.5,8,0,4,03/12/2008
9919,9,3842.3,13,0,10,06/20/2009
9919,21,1697.8,3,0,10,06/20/2009
9919,27,5731.9,17,0,10,06/20/2009
9919,45,7920.6,16,0,10,06/20/2009
9919,48,6327.7,18,0,10,06/20/2009
9920,20,2090.3,9,0,2,10/24/2009
9920,21,9055.2,16,0,2,10/24/2009
9920,26,2542.6,9,0,2,10/24/2009
9920,27,1685.8,5,0,2,10/24/2009
9921,3,3474.9,14,0,34,08/10/2011
9921,24,1788,6,0,34,08/10/2011
9921,30,3399.8,12,0,34,08/10/2011
9921,31,3270.5,8,0,34,08/10/2011
9921,43,1980,4,0,34,08/10/2011
9922,12,2743.9,10,0,1,03/22/2005
9922,39,602.2,2,0,1,03/22/2005
9922,43,4455,9,0,1,03/22/2005
9923,1,2309.6,14,0,6,05/27/2011
9923,23,4199.4,18,0,6,05/27/2011
9923,37,10522.3,18,0,6,05/27/2011
9924,1,494.9,3,0,8,07/23/2005
9924,12,2469.5,9,0,8,07/23/2005
9924,28,9302.6,17,0,8,07/23/2005
9924,39,4215.1,14,0,8,07/23/2005
9924,46,2592.4,5,0,8,07/23/2005
9925,1,494.9,3,0,13,01/29/2010
9925,7,8726.6,20,0,13,01/29/2010
9925,8,4090.3,7,0,13,01/29/2010
9925,44,589.7,3,0,13,01/29/2010
9926,1,989.8,6,0,4,09/12/2005
9926,6,2083.7,6,0,4,09/12/2005
9926,36,1384,3,0,4,09/12/2005
9927,14,6019.2,14,0,22,01/09/2009
9927,31,6132.1,15,0,22,01/09/2009
9928,2,8156.5,16,0,28,02/14/2005
9928,15,2223.8,14,0,28,02/14/2005
9928,23,699.9,3,0,28,02/14/2005
9928,25,5783.4,20,0,28,02/14/2005
9928,41,1898.2,11,0,28,02/14/2005
9928,48,6679.3,19,0,28,02/14/2005
9929,5,2270.6,8,0,27,05/17/2009
9930,2,1529.3,3,0,6,02/18/2006
9930,10,9515.6,17,0,6,02/18/2006
9930,15,1429.6,9,0,6,02/18/2006
9930,34,681,2,0,6,02/18/2006
9930,45,2970.2,6,0,6,02/18/2006
9931,11,2834.4,8,0,24,12/12/2010
9931,29,1522,3,0,24,12/12/2010
9931,30,4816.4,17,0,24,12/12/2010
9931,32,2871.2,7,0,24,12/12/2010
9931,42,1679,3,0,24,12/12/2010
9931,43,5940,12,0,24,12/12/2010
9932,5,3122.1,11,0,4,02/04/2005
9932,12,2195.1,8,0,4,02/04/2005
9932,17,4037.7,14,0,4,02/04/2005
9932,23,3966.1,17,0,4,02/04/2005
9932,48,2109.2,6,0,4,02/04/2005
9933,8,6427.6,11,0,36,04/12/2007
9933,9,1182.2,4,0,36,04/12/2007
9933,10,6716.9,12,0,36,04/12/2007
9933,26,4520.2,16,0,36,04/12/2007
9933,30,2549.9,9,0,36,04/12/2007
9933,32,3691.5,9,0,36,04/12/2007
9933,35,5655,10,0,36,04/12/2007
9933,39,3613,12,0,36,04/12/2007
9934,3,4219.6,17,0,33,11/06/2007
9934,5,2554.5,9,0,33,11/06/2007
9934,19,1742.4,14,0,33,11/06/2007
9934,29,6595.6,13,0,33,11/06/2007
9934,42,4477.4,8,0,33,11/06/2007
9935,1,1979.6,12,0,12,09/29/2007
9935,3,3226.7,13,0,12,09/29/2007
9935,9,1477.8,5,0,12,09/29/2007
9935,31,2861.7,7,0,12,09/29/2007
9935,41,517.7,3,0,12,09/29/2007
9936,26,1977.6,7,0,10,05/11/2011
9936,30,566.6,2,0,10,05/11/2011
9936,39,5419.4,18,0,10,05/11/2011
9936,42,6716,12,0,10,05/11/2011
9937,24,5960,20,0,22,08/09/2005
9937,26,5650.2,20,0,22,08/09/2005
9938,7,5236,12,0,10,04/04/2005
9938,10,6716.9,12,0,10,04/04/2005
9938,17,2018.9,7,0,10,04/04/2005
9938,36,1845.4,4,0,10,04/04/2005
9938,44,589.7,3,0,10,04/04/2005
9939,8,8180.6,14,0,23,12/27/2007
9939,17,1730.5,6,0,23,12/27/2007
9939,40,1405,7,0,23,12/27/2007
9939,41,2588.4,15,0,23,12/27/2007
9940,5,3406,12,0,32,12/08/2010
9940,18,9124.8,20,0,32,12/08/2010
9940,21,8489.2,15,0,32,12/08/2010
9940,33,7122.6,18,0,32,12/08/2010
9940,40,602.1,3,0,32,12/08/2010
9940,42,2798.3,5,0,32,12/08/2010
9940,43,3465,7,0,32,12/08/2010
9941,4,5018.2,20,0,19,11/21/2006
9941,13,2148.9,5,0,19,11/21/2006
9941,19,746.8,6,0,19,11/21/2006
9941,20,696.8,3,0,19,11/21/2006
9941,33,5935.5,15,0,19,11/21/2006
9941,35,1131,2,0,19,11/21/2006
9941,38,3400.8,15,0,19,11/21/2006
9942,5,2838.3,10,0,30,06/30/2006
9942,7,6981.3,16,0,30,06/30/2006
9942,9,886.7,3,0,30,06/30/2006
9942,14,5159.3,12,0,30,06/30/2006
9942,42,1679,3,0,30,06/30/2006
9942,47,849.3,6,0,30,06/30/2006
9943,1,824.9,5,0,23,01/31/2006
9943,11,2834.4,8,0,23,01/31/2006
9943,39,3010.8,10,0,23,01/31/2006
9943,40,3612.8,18,0,23,01/31/2006
9943,47,2123.2,15,0,23,01/31/2006
9944,9,2364.5,8,0,9,07/29/2011
9944,15,1588.4,10,0,9,07/29/2011
9944,17,5768.2,20,0,9,07/29/2011
9944,21,7357.4,13,0,9,07/29/2011
9944,43,7425,15,0,9,07/29/2011
9945,10,3918.2,7,0,25,01/30/2007
9945,11,2480.1,7,0,25,01/30/2007
9945,19,2364.7,19,0,25,01/30/2007
9945,23,699.9,3,0,25,01/30/2007
9945,29,3551.4,7,0,25,01/30/2007
9945,44,393.1,2,0,25,01/30/2007
9946,12,5487.8,20,0,23,12/26/2005
9946,13,2148.9,5,0,23,12/26/2005
9946,14,5159.3,12,0,23,12/26/2005
9946,15,3176.8,20,0,23,12/26/2005
9946,35,4524,8,0,23,12/26/2005
9946,36,4613.4,10,0,23,12/26/2005
9947,37,10522.3,18,0,31,01/19/2005
9947,38,3400.8,15,0,31,01/19/2005
9947,45,1980.2,4,0,31,01/19/2005
9948,2,6627.1,13,0,15,04/08/2008
9948,15,3018,19,0,15,04/08/2008
9948,18,5474.9,12,0,15,04/08/2008
9948,20,1393.6,6,0,15,04/08/2008
9948,26,3107.6,11,0,15,04/08/2008
9948,31,8176.2,20,0,15,04/08/2008
9948,35,7351.5,13,0,15,04/08/2008
9948,40,401.4,2,0,15,04/08/2008
9948,47,1274,9,0,15,04/08/2008
9949,1,2969.5,18,0,27,01/11/2005
9949,7,4363.3,10,0,27,01/11/2005
9949,27,4720.4,14,0,27,01/11/2005
9949,45,7425.6,15,0,27,01/11/2005
9950,9,3546.7,12,0,2,08/01/2009
9950,30,566.6,2,0,2,08/01/2009
9950,45,6435.5,13,0,2,08/01/2009
9950,48,5624.6,16,0,2,08/01/2009
9951,16,3226.7,7,0,16,07/11/2009
9951,19,871.2,7,0,16,07/11/2009
9951,35,4524,8,0,16,07/11/2009
9951,46,1555.5,3,0,16,07/11/2009
9952,9,5320.1,18,0,21,08/04/2010
9952,17,4326.1,15,0,21,08/04/2010
9952,34,5107.2,15,0,21,08/04/2010
9952,35,5655,10,0,21,08/04/2010
9952,36,7842.8,17,0,21,08/04/2010
9952,47,283.1,2,0,21,08/04/2010
9953,19,1866.9,15,0,2,03/23/2006
9953,27,6069.1,18,0,2,03/23/2006
9953,42,6716,12,0,2,03/23/2006
9953,48,6679.3,19,0,2,03/23/2006
9954,4,1003.6,4,0,21,10/19/2008
9954,12,1372,5,0,21,10/19/2008
9954,16,8758.2,19,0,21,10/19/2008
9954,40,2408.5,12,0,21,10/19/2008
9954,42,7835.4,14,0,21,10/19/2008
9955,5,1135.3,4,0,29,03/18/2009
9955,8,3506,6,0,29,03/18/2009
9955,16,5531.5,12,0,29,03/18/2009
9955,22,4397.5,9,0,29,03/18/2009
9955,23,1166.5,5,0,29,03/18/2009
9955,38,2040.5,9,0,29,03/18/2009
9956,10,1119.5,2,0,15,02/26/2010
9956,27,3034.5,9,0,15,02/26/2010
9956,45,9405.8,19,0,15,02/26/2010
9957,14,6879,16,0,25,12/15/2009
9957,39,5720.5,19,0,25,12/15/2009
9957,47,849.3,6,0,25,12/15/2009
9957,48,7030.8,20,0,25,12/15/2009
9958,5,5676.6,20,0,12,07/10/2006
9958,7,7853.9,18,0,12,07/10/2006
9958,20,3948.4,17,0,12,07/10/2006
9958,44,982.8,5,0,12,07/10/2006
9959,19,2115.8,17,0,3,09/17/2011
9959,20,696.8,3,0,3,09/17/2011
9959,23,3966.1,17,0,3,09/17/2011
9959,35,3393,6,0,3,09/17/2011
9959,46,6221.9,12,0,3,09/17/2011
9959,48,4218.5,12,0,3,09/17/2011
9960,7,8726.6,20,0,12,07/23/2009
9960,21,10753,19,0,12,07/23/2009
9960,22,6351.9,13,0,12,07/23/2009
9960,27,1011.5,3,0,12,07/23/2009
9960,28,3283.3,6,0,12,07/23/2009
9961,8,1168.7,2,0,17,04/22/2008
9961,12,4115.9,15,0,17,04/22/2008
9961,15,2700.3,17,0,17,04/22/2008
9961,18,8212.3,18,0,17,04/22/2008
9961,21,1697.8,3,0,17,04/22/2008
9961,25,2602.5,9,0,17,04/22/2008
9961,37,2922.8,5,0,17,04/22/2008
9961,38,2267.2,10,0,17,04/22/2008
9961,40,602.1,3,0,17,04/22/2008
9961,42,10074.1,18,0,17,04/22/2008
9961,46,6221.9,12,0,17,04/22/2008
9961,48,703.1,2,0,17,04/22/2008
9962,22,1465.8,3,0,27,05/18/2007
9962,47,2406.3,17,0,27,05/18/2007
9962,48,4921.6,14,0,27,05/18/2007
9963,2,6627.1,13,0,15,02/03/2011
9963,13,8595.8,20,0,15,02/03/2011
9963,18,912.5,2,0,15,02/03/2011
9963,23,3966.1,17,0,15,02/03/2011
9963,39,2408.6,8,0,15,02/03/2011
9963,42,8954.7,16,0,15,02/03/2011
9964,35,5655,10,0,14,08/29/2007
9965,25,3180.9,11,0,20,01/28/2006
9966,3,2978.5,12,0,27,02/10/2009
9966,20,696.8,3,0,27,02/10/2009
9966,31,3679.3,9,0,27,02/10/2009
9966,47,990.9,7,0,27,02/10/2009
9966,48,703.1,2,0,27,02/10/2009
9967,9,4729,16,0,23,05/20/2011
9967,14,8598.8,20,0,23,05/20/2011
9967,17,4903,17,0,23,05/20/2011
9967,21,1697.8,3,0,23,05/20/2011
9967,25,2891.7,10,0,23,05/20/2011
9968,1,989.8,6,0,2,07/06/2011
9968,7,4799.6,11,0,2,07/06/2011
9968,14,2149.7,5,0,2,07/06/2011
9968,18,3193.7,7,0,2,07/06/2011
9968,20,2787.1,12,0,2,07/06/2011
9968,23,3499.5,15,0,2,07/06/2011
9968,40,1806.4,9,0,2,07/06/2011
9968,41,2070.7,12,0,2,07/06/2011
9968,42,6716,12,0,2,07/06/2011
9968,47,707.8,5,0,2,07/06/2011
9969,9,3842.3,13,0,36,09/11/2010
9969,15,1111.9,7,0,36,09/11/2010
9969,27,2023,6,0,36,09/11/2010
9969,32,6152.6,15,0,36,09/11/2010
9969,33,6726.9,17,0,36,09/11/2010
9969,38,1587,7,0,36,09/11/2010
9969,45,1980.2,4,0,36,09/11/2010
9970,26,4237.6,15,0,6,11/03/2008
9970,32,2871.2,7,0,6,11/03/2008
9971,3,2730.3,11,0,34,01/21/2006
9971,23,3499.5,15,0,34,01/21/2006
9971,25,2313.4,8,0,34,01/21/2006
9971,32,4511.9,11,0,34,01/21/2006
9971,43,8415,17,0,34,01/21/2006
9972,7,2181.7,5,0,15,08/20/2008
9972,11,708.6,2,0,15,08/20/2008
9972,24,894,3,0,15,08/20/2008
9972,27,1685.8,5,0,15,08/20/2008
9972,30,850,3,0,15,08/20/2008
9972,35,1131,2,0,15,08/20/2008
9972,41,1035.4,6,0,15,08/20/2008
9972,46,8814.3,17,0,15,08/20/2008
9973,11,6377.4,18,0,36,05/22/2005
9973,14,7738.9,18,0,36,05/22/2005
9973,26,3955.1,14,0,36,05/22/2005
9973,28,7660.9,14,0,36,05/22/2005
9974,20,2322.6,10,0,17,12/13/2006
9974,21,10187.1,18,0,17,12/13/2006
9974,28,8208.1,15,0,17,12/13/2006
9974,30,1133.3,4,0,17,12/13/2006
9974,42,2798.3,5,0,17,12/13/2006
9975,11,1417.2,4,0,23,05/19/2011
9975,30,2833.2,10,0,23,05/19/2011
9975,38,2267.2,10,0,23,05/19/2011
9975,43,9900,20,0,23,05/19/2011
9975,45,990.1,2,0,23,05/19/2011
9976,2,8156.5,16,0,22,12/27/2009
9976,14,5589.2,13,0,22,12/27/2009
9976,23,1399.8,6,0,22,12/27/2009
9976,36,4613.4,10,0,22,12/27/2009
9976,42,3358,6,0,22,12/27/2009
9976,47,1698.6,12,0,22,12/27/2009
9977,5,567.7,2,0,1,03/08/2008
9977,9,4729,16,0,1,03/08/2008
9977,10,6157.1,11,0,1,03/08/2008
9977,11,3897.3,11,0,1,03/08/2008
9978,2,8666.3,17,0,14,04/06/2011
9978,8,10517.9,18,0,14,04/06/2011
9978,20,696.8,3,0,14,04/06/2011
9978,29,4566.1,9,0,14,04/06/2011
9978,46,9332.8,18,0,14,04/06/2011
9979,5,5108.9,18,0,36,05/28/2009
9979,24,5364,18,0,36,05/28/2009
9980,14,6879,16,0,27,10/23/2011
9980,25,4337.6,15,0,27,10/23/2011
9980,42,7275.7,13,0,27,10/23/2011
9981,1,1154.8,7,0,16,12/26/2007
9981,2,3058.7,6,0,16,12/26/2007
9981,10,3358.4,6,0,16,12/26/2007
9981,27,3034.5,9,0,16,12/26/2007
9981,34,6128.6,18,0,16,12/26/2007
9981,36,8765.5,19,0,16,12/26/2007
9981,40,1605.7,8,0,16,12/26/2007
9982,2,2039.1,4,0,13,02/04/2011
9982,14,6019.2,14,0,13,02/04/2011
9982,16,3226.7,7,0,13,02/04/2011
9982,24,5662,19,0,13,02/04/2011
9982,27,3034.5,9,0,13,02/04/2011
9982,35,2827.5,5,0,13,02/04/2011
